rmsk_index	tag	internal_id	block_id	int_type	genoName	genoStart	genoEnd	strand	repName	length	element_family
4968806	4157302_aINT_open	MLT1G1_4157302_aINT_join_1	MLT1G1_4157302	aINT	chr9	33178291	33178422	-	MLT1G1	131	MLT1G1
4968804	4157302_aINT_close	MLT1G1_4157302_aINT_join_1	MLT1G1_4157302	aINT	chr9	33177666	33177986	-	MLT1G1	320	MLT1G1
196619	164889_bINT_overlap_open	MLT1G1_164889_bINT_join_1	MLT1G1_164889	bINT	chr1	90874441	90874455	+	MLT1G1	14	MLT1G1
196631	164889_bINT_overlap_close	MLT1G1_164889_bINT_join_1	MLT1G1_164889	bINT	chr1	90881156	90881585	+	MLT1G1	429	MLT1G1
190320	159632_bINT_singleton	MLT1G1_159632_bINT_singleton_1	MLT1G1_159632	bINT	chr1	87252770	87253288	+	MLT1G1	518	MLT1G1
196634	164889_aINT_singleton	MLT1G1_164889_aINT_singleton_1	MLT1G1_164889	aINT	chr1	90883451	90883952	+	MLT1G1	501	MLT1G1
284292	237454_bINT_singleton	MLT1G1_237454_bINT_singleton_1	MLT1G1_237454	bINT	chr1	158483574	158483935	-	MLT1G1	361	MLT1G1
284297	237454_aINT_singleton	MLT1G1_237454_aINT_singleton_1	MLT1G1_237454	aINT	chr1	158485451	158485912	-	MLT1G1	461	MLT1G1
336674	281075_bINT_singleton	MLT1G1_281075_bINT_singleton_1	MLT1G1_281075	bINT	chr1	186424511	186425068	-	MLT1G1	557	MLT1G1
336676	281075_aINT_singleton	MLT1G1_281075_aINT_singleton_1	MLT1G1_281075	aINT	chr1	186426224	186426684	-	MLT1G1	460	MLT1G1
376864	314660_bINT_singleton	MLT1G1_314660_bINT_singleton_1	MLT1G1_314660	bINT	chr1	208709197	208709723	-	MLT1G1	526	MLT1G1
711812	595578_aINT_singleton	MLT1G1_595578_aINT_singleton_1	MLT1G1_595578	aINT	chr11	8745496	8746047	+	MLT1G1	551	MLT1G1
879257	736186_bINT_singleton	MLT1G1_736186_bINT_singleton_1	MLT1G1_736186	bINT	chr11	98307909	98308362	+	MLT1G1	453	MLT1G1
1601189	1338131_bINT_singleton	MLT1G1_1338131_bINT_singleton_1	MLT1G1_1338131	bINT	chr15	53436613	53437128	-	MLT1G1	515	MLT1G1
1601191	1338131_aINT_singleton	MLT1G1_1338131_aINT_singleton_1	MLT1G1_1338131	aINT	chr15	53437336	53437802	-	MLT1G1	466	MLT1G1
2521761	2113266_bINT_singleton	MLT1G1_2113266_bINT_singleton_1	MLT1G1_2113266	bINT	chr2	112931467	112931886	+	MLT1G1	419	MLT1G1
2599091	2177575_bINT_singleton	MLT1G1_2177575_bINT_singleton_1	MLT1G1_2177575	bINT	chr2	157505319	157505865	-	MLT1G1	546	MLT1G1
3739517	3131079_bINT_singleton	MLT1G1_3131079_bINT_singleton_1	MLT1G1_3131079	bINT	chr5	16654852	16655253	-	MLT1G1	401	MLT1G1
3739521	3131079_aINT_singleton	MLT1G1_3131079_aINT_singleton_1	MLT1G1_3131079	aINT	chr5	16656925	16657436	-	MLT1G1	511	MLT1G1
3869016	3238737_bINT_singleton	MLT1G1_3238737_bINT_singleton_1	MLT1G1_3238737	bINT	chr5	95091338	95091845	+	MLT1G1	507	MLT1G1
3869020	3238737_aINT_singleton	MLT1G1_3238737_aINT_singleton_1	MLT1G1_3238737	aINT	chr5	95093660	95094192	+	MLT1G1	532	MLT1G1
4821547	4033194_bINT_singleton	MLT1G1_4033194_bINT_singleton_1	MLT1G1_4033194	bINT	chr8	116132786	116133259	-	MLT1G1	473	MLT1G1
4821549	4033194_aINT_singleton	MLT1G1_4033194_aINT_singleton_1	MLT1G1_4033194	aINT	chr8	116134711	116135154	-	MLT1G1	443	MLT1G1
4869450	4074333_bINT_singleton	MLT1G1_4074333_bINT_singleton_1	MLT1G1_4074333	bINT	chr8	139032331	139032798	+	MLT1G1	467	MLT1G1
1305955	1092496_bINT_singleton	MLT1N2_1092496_bINT_singleton_1	MLT1N2_1092496	bINT	chr13	74172335	74172760	-	MLT1N2	425	MLT1N2
1305961	1092496_aINT_singleton	MLT1N2_1092496_aINT_singleton_1	MLT1N2_1092496	aINT	chr13	74174808	74175351	-	MLT1N2	543	MLT1N2
2511981	2105275_bINT_open	MLT1E2_2105275_bINT_join_1	MLT1E2_2105275	bINT	chr2	107623198	107623535	+	MLT1E2	337	MLT1E2
2511983	2105275_bINT_close	MLT1E2_2105275_bINT_join_1	MLT1E2_2105275	bINT	chr2	107623830	107624090	+	MLT1E2	260	MLT1E2
3674050	3076740_bINT_open	MLT1E2_3076740_bINT_join_1	MLT1E2_3076740	bINT	chr4	165945755	165946343	+	MLT1E2	588	MLT1E2
3674052	3076740_bINT_close	MLT1E2_3076740_bINT_join_1	MLT1E2_3076740	bINT	chr4	165946636	165946682	+	MLT1E2	46	MLT1E2
5041839	4217863_bINT_open	MLT1E2_4217863_bINT_join_1	MLT1E2_4217863	bINT	chr9	90989851	90990038	-	MLT1E2	187	MLT1E2
5041837	4217863_bINT_close	MLT1E2_4217863_bINT_join_1	MLT1E2_4217863	bINT	chr9	90989118	90989548	-	MLT1E2	430	MLT1E2
5586827	4663092_bINT_open	MLT1E2_4663092_bINT_join_1	MLT1E2_4663092	bINT	chrY	2954746	2955207	-	MLT1E2	461	MLT1E2
5586824	4663092_bINT_close	MLT1E2_4663092_bINT_join_1	MLT1E2_4663092	bINT	chrY	2954253	2954401	-	MLT1E2	148	MLT1E2
1013353	847933_bINT_singleton	MLT1E2_847933_bINT_singleton_1	MLT1E2_847933	bINT	chr12	38809092	38809540	-	MLT1E2	448	MLT1E2
1013356	847933_aINT_singleton	MLT1E2_847933_aINT_singleton_1	MLT1E2_847933	aINT	chr12	38810618	38811083	-	MLT1E2	465	MLT1E2
1552630	1297515_bINT_singleton	MLT1E2_1297515_bINT_singleton_1	MLT1E2_1297515	bINT	chr15	27710644	27711097	+	MLT1E2	453	MLT1E2
1552632	1297515_aINT_singleton	MLT1E2_1297515_aINT_singleton_1	MLT1E2_1297515	aINT	chr15	27712661	27713251	+	MLT1E2	590	MLT1E2
2511986	2105275_aINT_singleton	MLT1E2_2105275_aINT_singleton_1	MLT1E2_2105275	aINT	chr2	107625005	107625391	+	MLT1E2	386	MLT1E2
2692197	2255451_bINT_singleton	MLT1E2_2255451_bINT_singleton_1	MLT1E2_2255451	bINT	chr2	211005691	211006126	+	MLT1E2	435	MLT1E2
2692205	2255451_aINT_singleton	MLT1E2_2255451_aINT_singleton_1	MLT1E2_2255451	aINT	chr2	211011258	211011860	+	MLT1E2	602	MLT1E2
2750634	2304476_bINT_singleton	MLT1E2_2304476_bINT_singleton_1	MLT1E2_2304476	bINT	chr20	539131	539678	-	MLT1E2	547	MLT1E2
2750639	2304476_aINT_singleton	MLT1E2_2304476_aINT_singleton_1	MLT1E2_2304476	aINT	chr20	540749	541378	-	MLT1E2	629	MLT1E2
3217042	2696406_bINT_singleton	MLT1E2_2696406_bINT_singleton_1	MLT1E2_2696406	bINT	chr3	106035679	106036082	-	MLT1E2	403	MLT1E2
3217054	2696406_aINT_singleton	MLT1E2_2696406_aINT_singleton_1	MLT1E2_2696406	aINT	chr3	106040516	106041114	-	MLT1E2	598	MLT1E2
3674058	3076740_aINT_singleton	MLT1E2_3076740_aINT_singleton_1	MLT1E2_3076740	aINT	chr4	165948890	165949513	+	MLT1E2	623	MLT1E2
3876347	3244891_bINT_singleton	MLT1E2_3244891_bINT_singleton_1	MLT1E2_3244891	bINT	chr5	99600814	99601258	+	MLT1E2	444	MLT1E2
3876351	3244891_aINT_singleton	MLT1E2_3244891_aINT_singleton_1	MLT1E2_3244891	aINT	chr5	99603059	99603505	+	MLT1E2	446	MLT1E2
4247708	3554783_bINT_singleton	MLT1E2_3554783_bINT_singleton_1	MLT1E2_3554783	bINT	chr6	122315503	122316016	+	MLT1E2	513	MLT1E2
4247710	3554783_aINT_singleton	MLT1E2_3554783_aINT_singleton_1	MLT1E2_3554783	aINT	chr6	122317345	122317936	+	MLT1E2	591	MLT1E2
5041847	4217863_aINT_singleton	MLT1E2_4217863_aINT_singleton_1	MLT1E2_4217863	aINT	chr9	90995695	90996180	-	MLT1E2	485	MLT1E2
5467232	4567192_bINT_singleton	MLT1E2_4567192_bINT_singleton_1	MLT1E2_4567192	bINT	chrX	93726769	93727162	-	MLT1E2	393	MLT1E2
5467234	4567192_aINT_singleton	MLT1E2_4567192_aINT_singleton_1	MLT1E2_4567192	aINT	chrX	93728637	93729180	-	MLT1E2	543	MLT1E2
5586839	4663092_aINT_singleton	MLT1E2_4663092_aINT_singleton_1	MLT1E2_4663092	aINT	chrY	2957714	2958279	-	MLT1E2	565	MLT1E2
876444	733988_aINT_open	LTR46_733988_aINT_join_1	LTR46_733988	aINT	chr11	96506968	96506999	+	LTR46	31	LTR46
876446	733988_aINT_close	LTR46_733988_aINT_join_1	LTR46_733988	aINT	chr11	96507024	96507527	+	LTR46	503	LTR46
5440541	4547362_bINT_open	LTR46_4547362_bINT_join_1	LTR46_4547362	bINT	chrX	75203543	75203899	-	LTR46	356	LTR46
5440539	4547362_bINT_close	LTR46_4547362_bINT_join_1	LTR46_4547362	bINT	chrX	75203448	75203481	-	LTR46	33	LTR46
41707	35409_bINT_singleton	LTR46_35409_bINT_singleton_1	LTR46_35409	bINT	chr1	20028126	20028464	-	LTR46	338	LTR46
41715	35409_aINT_singleton	LTR46_35409_aINT_singleton_1	LTR46_35409	aINT	chr1	20035107	20035516	-	LTR46	409	LTR46
876437	733988_bINT_singleton	LTR46_733988_bINT_singleton_1	LTR46_733988	bINT	chr11	96498780	96499220	+	LTR46	440	LTR46
5440551	4547362_aINT_singleton	LTR46_4547362_aINT_singleton_1	LTR46_4547362	aINT	chrX	75211776	75212180	-	LTR46	404	LTR46
5462166	4563398_bINT_singleton	LTR46_4563398_bINT_singleton_1	LTR46_4563398	bINT	chrX	90215622	90216076	-	LTR46	454	LTR46
5462171	4563398_aINT_singleton	LTR46_4563398_aINT_singleton_1	LTR46_4563398	aINT	chrX	90223264	90223708	-	LTR46	444	LTR46
5556985	4639178_bINT_singleton	LTR46_4639178_bINT_singleton_1	LTR46_4639178	bINT	chrX	143026099	143026551	-	LTR46	452	LTR46
5556987	4639178_aINT_singleton	LTR46_4639178_aINT_singleton_1	LTR46_4639178	aINT	chrX	143033392	143033837	-	LTR46	445	LTR46
5557831	4639870_bINT_singleton	LTR46_4639870_bINT_singleton_1	LTR46_4639870	bINT	chrX	143509350	143509889	+	LTR46	539	LTR46
5557833	4639870_aINT_singleton	LTR46_4639870_aINT_singleton_1	LTR46_4639870	aINT	chrX	143516858	143517306	+	LTR46	448	LTR46
5558185	4640157_bINT_singleton	LTR46_4640157_bINT_singleton_1	LTR46_4640157	bINT	chrX	143712687	143713133	+	LTR46	446	LTR46
5558189	4640157_aINT_singleton	LTR46_4640157_aINT_singleton_1	LTR46_4640157	aINT	chrX	143720135	143720583	+	LTR46	448	LTR46
5560800	4642149_bINT_singleton	LTR46_4642149_bINT_singleton_1	LTR46_4642149	bINT	chrX	145247668	145248114	-	LTR46	446	LTR46
5560802	4642149_aINT_singleton	LTR46_4642149_aINT_singleton_1	LTR46_4642149	aINT	chrX	145255032	145255482	-	LTR46	450	LTR46
5588198	4664072_bINT_singleton	LTR46_4664072_bINT_singleton_1	LTR46_4664072	bINT	chrY	3784726	3785180	-	LTR46	454	LTR46
5588203	4664072_aINT_singleton	LTR46_4664072_aINT_singleton_1	LTR46_4664072	aINT	chrY	3792365	3792809	-	LTR46	444	LTR46
3913294	3275130_bINT_open	MLT1J_3275130_bINT_join_1	MLT1J_3275130	bINT	chr5	122719092	122719132	+	MLT1J	40	MLT1J
3913296	3275130_bINT_mid	MLT1J_3275130_bINT_join_1	MLT1J_3275130	bINT	chr5	122719416	122719454	+	MLT1J	38	MLT1J
3913298	3275130_bINT_close	MLT1J_3275130_bINT_join_1	MLT1J_3275130	bINT	chr5	122720003	122720422	+	MLT1J	419	MLT1J
18061	15140_aINT_open	MLT1J_15140_aINT_join_1	MLT1J_15140	aINT	chr1	10047791	10047853	-	MLT1J	62	MLT1J
18059	15140_aINT_close	MLT1J_15140_aINT_join_1	MLT1J_15140	aINT	chr1	10047175	10047488	-	MLT1J	313	MLT1J
167366	140541_aINT_open	MLT1J_140541_aINT_join_1	MLT1J_140541	aINT	chr1	74093851	74093921	+	MLT1J	70	MLT1J
167368	140541_aINT_close	MLT1J_140541_aINT_join_1	MLT1J_140541	aINT	chr1	74094278	74094634	+	MLT1J	356	MLT1J
4692793	3926639_aINT_open	MLT1J_3926639_aINT_join_1	MLT1J_3926639	aINT	chr8	40388653	40389027	-	MLT1J	374	MLT1J
4692791	3926639_aINT_close	MLT1J_3926639_aINT_join_1	MLT1J_3926639	aINT	chr8	40387979	40388100	-	MLT1J	121	MLT1J
18056	15140_bINT_singleton	MLT1J_15140_bINT_singleton_1	MLT1J_15140	bINT	chr1	10045892	10046261	-	MLT1J	369	MLT1J
147714	124198_bINT_singleton	MLT1J_124198_bINT_singleton_1	MLT1J_124198	bINT	chr1	63604227	63604648	-	MLT1J	421	MLT1J
147720	124198_aINT_singleton	MLT1J_124198_aINT_singleton_1	MLT1J_124198	aINT	chr1	63606387	63606762	-	MLT1J	375	MLT1J
167363	140541_bINT_singleton	MLT1J_140541_bINT_singleton_1	MLT1J_140541	bINT	chr1	74091866	74092366	+	MLT1J	500	MLT1J
511877	427901_bINT_singleton	MLT1J_427901_bINT_singleton_1	MLT1J_427901	bINT	chr10	31016460	31016840	-	MLT1J	380	MLT1J
511882	427901_aINT_singleton	MLT1J_427901_aINT_singleton_1	MLT1J_427901	aINT	chr10	31018621	31019114	-	MLT1J	493	MLT1J
517454	432445_bINT_singleton	MLT1J_432445_bINT_singleton_1	MLT1J_432445	bINT	chr10	34025268	34025592	+	MLT1J	324	MLT1J
517456	432445_aINT_singleton	MLT1J_432445_aINT_singleton_1	MLT1J_432445	aINT	chr10	34026184	34026601	+	MLT1J	417	MLT1J
729090	610047_bINT_singleton	MLT1J_610047_bINT_singleton_1	MLT1J_610047	bINT	chr11	17332011	17332440	-	MLT1J	429	MLT1J
729095	610047_aINT_singleton	MLT1J_610047_aINT_singleton_1	MLT1J_610047	aINT	chr11	17334139	17334545	-	MLT1J	406	MLT1J
754711	631755_bINT_singleton	MLT1J_631755_bINT_singleton_1	MLT1J_631755	bINT	chr11	31336643	31337103	+	MLT1J	460	MLT1J
754716	631755_aINT_singleton	MLT1J_631755_aINT_singleton_1	MLT1J_631755	aINT	chr11	31338515	31338828	+	MLT1J	313	MLT1J
864131	723616_bINT_singleton	MLT1J_723616_bINT_singleton_1	MLT1J_723616	bINT	chr11	89500430	89500856	+	MLT1J	426	MLT1J
864133	723616_aINT_singleton	MLT1J_723616_aINT_singleton_1	MLT1J_723616	aINT	chr11	89502195	89502659	+	MLT1J	464	MLT1J
1105655	924652_bINT_singleton	MLT1J_924652_bINT_singleton_1	MLT1J_924652	bINT	chr12	89257030	89257496	+	MLT1J	466	MLT1J
1105662	924652_aINT_singleton	MLT1J_924652_aINT_singleton_1	MLT1J_924652	aINT	chr12	89259287	89259747	+	MLT1J	460	MLT1J
1310258	1096098_bINT_singleton	MLT1J_1096098_bINT_singleton_1	MLT1J_1096098	bINT	chr13	76735239	76735687	+	MLT1J	448	MLT1J
1310267	1096098_aINT_singleton	MLT1J_1096098_aINT_singleton_1	MLT1J_1096098	aINT	chr13	76738217	76738609	+	MLT1J	392	MLT1J
1499239	1253469_bINT_singleton	MLT1J_1253469_bINT_singleton_1	MLT1J_1253469	bINT	chr14	87696897	87697361	-	MLT1J	464	MLT1J
1499243	1253469_aINT_singleton	MLT1J_1253469_aINT_singleton_1	MLT1J_1253469	aINT	chr14	87698543	87698980	-	MLT1J	437	MLT1J
3913307	3275130_aINT_singleton	MLT1J_3275130_aINT_singleton_1	MLT1J_3275130	aINT	chr5	122722673	122723016	+	MLT1J	343	MLT1J
4071675	3408401_bINT_singleton	MLT1J_3408401_bINT_singleton_1	MLT1J_3408401	bINT	chr6	21011898	21012339	-	MLT1J	441	MLT1J
4071680	3408401_aINT_singleton	MLT1J_3408401_aINT_singleton_1	MLT1J_3408401	aINT	chr6	21013812	21014297	-	MLT1J	485	MLT1J
4588639	3839406_bINT_singleton	MLT1J_3839406_bINT_singleton_1	MLT1J_3839406	bINT	chr7	141680481	141680963	+	MLT1J	482	MLT1J
4588641	3839406_aINT_singleton	MLT1J_3839406_aINT_singleton_1	MLT1J_3839406	aINT	chr7	141682323	141682805	+	MLT1J	482	MLT1J
4692784	3926639_bINT_singleton	MLT1J_3926639_bINT_singleton_1	MLT1J_3926639	bINT	chr8	40385277	40385684	-	MLT1J	407	MLT1J
5078637	4248207_bINT_singleton	MLT1J_4248207_bINT_singleton_1	MLT1J_4248207	bINT	chr9	109372994	109373425	+	MLT1J	431	MLT1J
5078643	4248207_aINT_singleton	MLT1J_4248207_aINT_singleton_1	MLT1J_4248207	aINT	chr9	109374754	109375084	+	MLT1J	330	MLT1J
2659953	2228331_aINT_open	MLT1D_2228331_aINT_join_1	MLT1D_2228331	aINT	chr2	193464162	193464527	+	MLT1D	365	MLT1D
2659955	2228331_aINT_close	MLT1D_2228331_aINT_join_1	MLT1D_2228331	aINT	chr2	193464835	193464898	+	MLT1D	63	MLT1D
1127181	942616_aINT_overlap_open	MLT1D_942616_aINT_join_1	MLT1D_942616	aINT	chr12	99729085	99729135	-	MLT1D	50	MLT1D
1127165	942616_aINT_overlap_close	MLT1D_942616_aINT_join_1	MLT1D_942616	aINT	chr12	99713910	99714356	-	MLT1D	446	MLT1D
1127159	942616_bINT_singleton	MLT1D_942616_bINT_singleton_1	MLT1D_942616	bINT	chr12	99708367	99708877	-	MLT1D	510	MLT1D
2136150	1790650_bINT_singleton	MLT1D_1790650_bINT_singleton_1	MLT1D_1790650	bINT	chr18	52333845	52334319	-	MLT1D	474	MLT1D
2136152	1790650_aINT_singleton	MLT1D_1790650_aINT_singleton_1	MLT1D_1790650	aINT	chr18	52335672	52336177	-	MLT1D	505	MLT1D
2171821	1820773_bINT_singleton	MLT1D_1820773_bINT_singleton_1	MLT1D_1820773	bINT	chr18	72847855	72848251	-	MLT1D	396	MLT1D
2171823	1820773_aINT_singleton	MLT1D_1820773_aINT_singleton_1	MLT1D_1820773	aINT	chr18	72849656	72850169	-	MLT1D	513	MLT1D
2465562	2066751_bINT_singleton	MLT1D_2066751_bINT_singleton_1	MLT1D_2066751	bINT	chr2	77942927	77943385	-	MLT1D	458	MLT1D
2465565	2066751_aINT_singleton	MLT1D_2066751_aINT_singleton_1	MLT1D_2066751	aINT	chr2	77944673	77945070	-	MLT1D	397	MLT1D
2474589	2074325_bINT_singleton	MLT1D_2074325_bINT_singleton_1	MLT1D_2074325	bINT	chr2	83455727	83456106	+	MLT1D	379	MLT1D
2474593	2074325_aINT_singleton	MLT1D_2074325_aINT_singleton_1	MLT1D_2074325	aINT	chr2	83457066	83457547	+	MLT1D	481	MLT1D
2659951	2228331_bINT_singleton	MLT1D_2228331_bINT_singleton_1	MLT1D_2228331	bINT	chr2	193462284	193462711	+	MLT1D	427	MLT1D
3402509	2851048_bINT_singleton	MLT1D_2851048_bINT_singleton_1	MLT1D_2851048	bINT	chr4	7679339	7679755	+	MLT1D	416	MLT1D
3402512	2851048_aINT_singleton	MLT1D_2851048_aINT_singleton_1	MLT1D_2851048	aINT	chr4	7681172	7681663	+	MLT1D	491	MLT1D
3471481	2909076_bINT_singleton	MLT1D_2909076_bINT_singleton_1	MLT1D_2909076	bINT	chr4	43784095	43784475	+	MLT1D	380	MLT1D
3471485	2909076_aINT_singleton	MLT1D_2909076_aINT_singleton_1	MLT1D_2909076	aINT	chr4	43786365	43786803	+	MLT1D	438	MLT1D
3787682	3170660_bINT_singleton	MLT1D_3170660_bINT_singleton_1	MLT1D_3170660	bINT	chr5	44372014	44372532	-	MLT1D	518	MLT1D
3787684	3170660_aINT_singleton	MLT1D_3170660_aINT_singleton_1	MLT1D_3170660	aINT	chr5	44373942	44374436	-	MLT1D	494	MLT1D
3824799	3201787_bINT_singleton	MLT1D_3201787_bINT_singleton_1	MLT1D_3201787	bINT	chr5	69698942	69699395	-	MLT1D	453	MLT1D
3824808	3201787_aINT_singleton	MLT1D_3201787_aINT_singleton_1	MLT1D_3201787	aINT	chr5	69701524	69701889	-	MLT1D	365	MLT1D
3826797	3203412_bINT_singleton	MLT1D_3203412_bINT_singleton_1	MLT1D_3203412	bINT	chr5	70728483	70728848	+	MLT1D	365	MLT1D
3826805	3203412_aINT_singleton	MLT1D_3203412_aINT_singleton_1	MLT1D_3203412	aINT	chr5	70730978	70731431	+	MLT1D	453	MLT1D
3828069	3204448_bINT_singleton	MLT1D_3204448_bINT_singleton_1	MLT1D_3204448	bINT	chr5	71278222	71278675	-	MLT1D	453	MLT1D
3828078	3204448_aINT_singleton	MLT1D_3204448_aINT_singleton_1	MLT1D_3204448	aINT	chr5	71280804	71281169	-	MLT1D	365	MLT1D
4082678	3417662_bINT_singleton	MLT1D_3417662_bINT_singleton_1	MLT1D_3417662	bINT	chr6	26944961	26945416	-	MLT1D	455	MLT1D
4082685	3417662_aINT_singleton	MLT1D_3417662_aINT_singleton_1	MLT1D_3417662	aINT	chr6	26947547	26947909	-	MLT1D	362	MLT1D
5473717	4572286_bINT_singleton	MLT1D_4572286_bINT_singleton_1	MLT1D_4572286	bINT	chrX	97601750	97602176	-	MLT1D	426	MLT1D
5473721	4572286_aINT_singleton	MLT1D_4572286_aINT_singleton_1	MLT1D_4572286	aINT	chrX	97603970	97604427	-	MLT1D	457	MLT1D
5535572	4621752_bINT_singleton	MLT1D_4621752_bINT_singleton_1	MLT1D_4621752	bINT	chrX	132151615	132152127	+	MLT1D	512	MLT1D
5535576	4621752_aINT_singleton	MLT1D_4621752_aINT_singleton_1	MLT1D_4621752	aINT	chrX	132153820	132154335	+	MLT1D	515	MLT1D
5548535	4632419_bINT_singleton	MLT1D_4632419_bINT_singleton_1	MLT1D_4632419	bINT	chrX	138472607	138473081	-	MLT1D	474	MLT1D
5548537	4632419_aINT_singleton	MLT1D_4632419_aINT_singleton_1	MLT1D_4632419	aINT	chrX	138474018	138474319	-	MLT1D	301	MLT1D
309108	258180_bINT_singleton	MER83B_258180_bINT_singleton_1	MER83B_258180	bINT	chr1	171756925	171757258	-	MER83B	333	MER83B
309117	258180_aINT_singleton	MER83B_258180_aINT_singleton_1	MER83B_258180	aINT	chr1	171764055	171764370	-	MER83B	315	MER83B
892550	747224_bINT_singleton	MER83B_747224_bINT_singleton_1	MER83B_747224	bINT	chr11	106141759	106142136	+	MER83B	377	MER83B
892558	747224_aINT_singleton	MER83B_747224_aINT_singleton_1	MER83B_747224	aINT	chr11	106146599	106146983	+	MER83B	384	MER83B
4384782	3669528_bINT_singleton	MER83B_3669528_bINT_singleton_1	MER83B_3669528	bINT	chr7	30195695	30196054	-	MER83B	359	MER83B
4384784	3669528_aINT_singleton	MER83B_3669528_aINT_singleton_1	MER83B_3669528	aINT	chr7	30198810	30199135	-	MER83B	325	MER83B
4755762	3978278_bINT_singleton	MLT1L_3978278_bINT_singleton_1	MLT1L_3978278	bINT	chr8	79340095	79340440	-	MLT1L	345	MLT1L
4755768	3978278_aINT_singleton	MLT1L_3978278_aINT_singleton_1	MLT1L_3978278	aINT	chr8	79342202	79342599	-	MLT1L	397	MLT1L
3902085	3265923_aINT_open	THE1D_3265923_aINT_join_1	THE1D_3265923	aINT	chr5	115764196	115764523	-	THE1D	327	THE1D
3902083	3265923_aINT_close	THE1D_3265923_aINT_join_1	THE1D_3265923	aINT	chr5	115763858	115763899	-	THE1D	41	THE1D
1448124	1210565_bINT_overlap_open	THE1D_1210565_bINT_join_1	THE1D_1210565	bINT	chr14	61975733	61975799	-	THE1D	66	THE1D
1448123	1210565_bINT_overlap_close	THE1D_1210565_bINT_join_1	THE1D_1210565	bINT	chr14	61975374	61975698	-	THE1D	324	THE1D
978772	819366_bINT_singleton	THE1D_819366_bINT_singleton_1	THE1D_819366	bINT	chr12	16013260	16013636	+	THE1D	376	THE1D
978774	819366_aINT_singleton	THE1D_819366_aINT_singleton_1	THE1D_819366	aINT	chr12	16015241	16015617	+	THE1D	376	THE1D
1448126	1210565_aINT_singleton	THE1D_1210565_aINT_singleton_1	THE1D_1210565	aINT	chr14	61977313	61977678	-	THE1D	365	THE1D
1490219	1245889_bINT_singleton	THE1D_1245889_bINT_singleton_1	THE1D_1245889	bINT	chr14	82308417	82308792	+	THE1D	375	THE1D
1490221	1245889_aINT_singleton	THE1D_1245889_aINT_singleton_1	THE1D_1245889	aINT	chr14	82310332	82310695	+	THE1D	363	THE1D
2504012	2098690_bINT_singleton	THE1D_2098690_bINT_singleton_1	THE1D_2098690	bINT	chr2	102916085	102916448	-	THE1D	363	THE1D
2504014	2098690_aINT_singleton	THE1D_2098690_aINT_singleton_1	THE1D_2098690	aINT	chr2	102917977	102918339	-	THE1D	362	THE1D
2662444	2230362_bINT_singleton	THE1D_2230362_bINT_singleton_1	THE1D_2230362	bINT	chr2	195113448	195113816	+	THE1D	368	THE1D
2662446	2230362_aINT_singleton	THE1D_2230362_aINT_singleton_1	THE1D_2230362	aINT	chr2	195115398	195115847	+	THE1D	449	THE1D
2703635	2265233_bINT_singleton	THE1D_2265233_bINT_singleton_1	THE1D_2265233	bINT	chr2	217542377	217542743	-	THE1D	366	THE1D
2703640	2265233_aINT_singleton	THE1D_2265233_aINT_singleton_1	THE1D_2265233	aINT	chr2	217543732	217544094	-	THE1D	362	THE1D
3416783	2863130_bINT_singleton	THE1D_2863130_bINT_singleton_1	THE1D_2863130	bINT	chr4	15307316	15307674	-	THE1D	358	THE1D
3416785	2863130_aINT_singleton	THE1D_2863130_aINT_singleton_1	THE1D_2863130	aINT	chr4	15309283	15309657	-	THE1D	374	THE1D
3492466	2926558_bINT_singleton	THE1D_2926558_bINT_singleton_1	THE1D_2926558	bINT	chr4	57421242	57421620	+	THE1D	378	THE1D
3492468	2926558_aINT_singleton	THE1D_2926558_aINT_singleton_1	THE1D_2926558	aINT	chr4	57423128	57423432	+	THE1D	304	THE1D
3495435	2928963_bINT_singleton	THE1D_2928963_bINT_singleton_1	THE1D_2928963	bINT	chr4	59358582	59358960	+	THE1D	378	THE1D
3495437	2928963_aINT_singleton	THE1D_2928963_aINT_singleton_1	THE1D_2928963	aINT	chr4	59360589	59360947	+	THE1D	358	THE1D
3636368	3045455_bINT_singleton	THE1D_3045455_bINT_singleton_1	THE1D_3045455	bINT	chr4	144061398	144061737	+	THE1D	339	THE1D
3636370	3045455_aINT_singleton	THE1D_3045455_aINT_singleton_1	THE1D_3045455	aINT	chr4	144063334	144063696	+	THE1D	362	THE1D
3665836	3069881_bINT_singleton	THE1D_3069881_bINT_singleton_1	THE1D_3069881	bINT	chr4	161226355	161226739	-	THE1D	384	THE1D
3665838	3069881_aINT_singleton	THE1D_3069881_aINT_singleton_1	THE1D_3069881	aINT	chr4	161228372	161228743	-	THE1D	371	THE1D
3755385	3144063_bINT_singleton	THE1D_3144063_bINT_singleton_1	THE1D_3144063	bINT	chr5	26053544	26053913	-	THE1D	369	THE1D
3755387	3144063_aINT_singleton	THE1D_3144063_aINT_singleton_1	THE1D_3144063	aINT	chr5	26055518	26055895	-	THE1D	377	THE1D
3902081	3265923_bINT_singleton	THE1D_3265923_bINT_singleton_1	THE1D_3265923	bINT	chr5	115761869	115762230	-	THE1D	361	THE1D
3926764	3286222_bINT_singleton	THE1D_3286222_bINT_singleton_1	THE1D_3286222	bINT	chr5	130957108	130957479	+	THE1D	371	THE1D
